,Unnamed: 0,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Longitude,Latitude,GEOID_num,OccDensity,nullcheck,geometry,population,income,demand_scaled
70,453,42,3,480102,1400000US42003480102,42003480102,4801.02,CT,1692783,0,40.3443247576,-79.9995528143,42003480102.0,,,"POLYGON ((-80.010669 40.350452, -80.00738799999999 40.352872999999995, -80.005369 40.352851, -80.003103 40.350789999999996, -80.004122 40.348161999999995, -79.99974 40.35019, -79.994914 40.350446, -79.99633999999999 40.348662, -79.99606 40.347671999999996, -79.994655 40.346663, -79.99245499999999 40.344681, -79.990871 40.339555, -79.991457 40.33551, -79.988804 40.332448, -79.996631 40.337199, -79.998059 40.338248, -79.998826 40.338736, -80.005624 40.342983, -80.006658 40.344750999999995, -80.00773099999999 40.346118, -80.010669 40.350452))",2878,35429,0.3601096616215874
330,2669,42,3,480200,1400000US42003480200,42003480200,4802.0,CT,3097779,0,40.3569173202,-79.9624748867,42003480200.0,,,"POLYGON ((-79.97416 40.350373999999995, -79.97142 40.352067, -79.972836 40.353786, -79.97132599999999 40.355444, -79.969821 40.357288, -79.969455 40.357692, -79.968443 40.35632, -79.965268 40.35778, -79.965818 40.358391999999995, -79.966764 40.360853999999996, -79.96811699999999 40.363482999999995, -79.96600000000001 40.365080999999996, -79.96428999999999 40.363429, -79.958908 40.364305, -79.964472 40.369701, -79.96262399999999 40.37047, -79.95707 40.369636, -79.95365699999999 40.367215, -79.95025799999999 40.366077, -79.948955 40.368036, -79.948144 40.368165, -79.950259 40.3607, -79.952255 40.359364, -79.954472 40.358557999999995, -79.95595 40.356932, -79.95897699999999 40.352306, -79.960623 40.351614, -79.961291 40.350167, -79.96537599999999 40.345745, -79.964 40.344991, -79.965164 40.343948999999995, -79.96626599999999 40.342014999999996, -79.966889 40.3418, -79.967032 40.342383999999996, -79.97153399999999 40.344031, -79.972421 40.344584, -79.973103 40.345575, -79.97349299999999 40.346452, -79.97396599999999 40.347423, -79.976711 40.350502999999996, -79.97416 40.350373999999995))",3529,35551,0.3104211206618235
224,1842,42,3,480300,1400000US42003480300,42003480300,4803.0,CT,2846639,275717,40.3967284582,-79.9643617783,42003480300.0,,,"POLYGON ((-79.97999399999999 40.400695, -79.97957699999999 40.401637, -79.97655499999999 40.40392, -79.969312 40.405479, -79.966455 40.407015, -79.965228 40.408082, -79.963567 40.409485, -79.958292 40.409969, -79.956366 40.410630999999995, -79.95509799999999 40.410546, -79.952955 40.410658999999995, -79.95084899999999 40.403751, -79.948135 40.400422, -79.94550000000001 40.398461999999995, -79.94259 40.397328, -79.93772899999999 40.396786, -79.937112 40.395267, -79.93879299999999 40.395026, -79.93818499999999 40.393079, -79.94386999999999 40.394168, -79.950608 40.399618, -79.95284 40.401705, -79.95492 40.406845, -79.956032 40.406617, -79.956644 40.408229, -79.956131 40.410309, -79.959048 40.40974, -79.960393 40.407761, -79.96303 40.407880999999996, -79.963884 40.408736999999995, -79.965887 40.40723, -79.970106 40.404756, -79.970865 40.402811, -79.969054 40.400468, -79.963904 40.399715, -79.963476 40.398325, -79.962989 40.398067999999995, -79.959822 40.397616, -79.95996099999999 40.396235999999995, -79.958074 40.39588, -79.957731 40.389844, -79.95718699999999 40.389848, -79.957543 40.389773, -79.959338 40.390364, -79.960416 40.390800999999996, -79.960917 40.390867, -79.96227499999999 40.390432, -79.964209 40.38821, -79.96686 40.386769, -79.967131 40.385827, -79.969419 40.385791999999995, -79.96982 40.385788, -79.97124 40.385734, -79.974081 40.384792, -79.97575599999999 40.387212, -79.973083 40.388717, -79.97316599999999 40.390085, -79.973226 40.392778, -79.975788 40.393122, -79.978109 40.396969999999996, -79.979739 40.399462, -79.97999399999999 40.400695))",3428,39144,0.3372916366848819
132,1073,42,3,480400,1400000US42003480400,42003480400,4804.0,CT,5021212,0,40.3803891432,-79.9524532805,42003480400.0,,,"POLYGON ((-79.969419 40.385791999999995, -79.967131 40.385827, -79.96686 40.386769, -79.964209 40.38821, -79.96227499999999 40.390432, -79.960917 40.390867, -79.960416 40.390800999999996, -79.959338 40.390364, -79.957543 40.389773, -79.95718699999999 40.389848, -79.95243599999999 40.390183, -79.949502 40.391239999999996, -79.947282 40.390049, -79.944395 40.390177, -79.942093 40.388214, -79.936531 40.388763999999995, -79.935384 40.383613, -79.935473 40.38095, -79.936448 40.380662, -79.94253499999999 40.37967, -79.94550000000001 40.376079, -79.943666 40.374964999999996, -79.942734 40.375965, -79.940625 40.374666, -79.942391 40.372783999999996, -79.945768 40.369527, -79.947868 40.368860999999995, -79.948144 40.368165, -79.948955 40.368036, -79.95025799999999 40.366077, -79.95365699999999 40.367215, -79.95707 40.369636, -79.96262399999999 40.37047, -79.961621 40.371528999999995, -79.96506099999999 40.375637999999995, -79.962774 40.378856, -79.96675499999999 40.380589, -79.966577 40.381215999999995, -79.969105 40.382728, -79.969419 40.385791999999995))",4486,40159,0.3153046051290187
225,1843,42,3,481000,1400000US42003481000,42003481000,4810.0,CT,879382,0,40.4112548664,-79.9856323931,42003481000.0,,,"POLYGON ((-79.991635 40.407610999999996, -79.99076199999999 40.409507999999995, -79.98960799999999 40.412054, -79.98922 40.412690999999995, -79.988039 40.414434, -79.988107 40.415912999999996, -79.988181 40.4174, -79.98818299999999 40.41851, -79.986362 40.417556, -79.982259 40.417667, -79.98179499999999 40.414111, -79.981571 40.410415, -79.980801 40.409485, -79.98109099999999 40.40784, -79.981434 40.405738, -79.985357 40.405995, -79.98766499999999 40.406075, -79.991908 40.407171999999996, -79.991635 40.407610999999996))",3324,19599,0.4543342947087584
226,1844,42,3,482500,1400000US42003482500,42003482500,4825.0,CT,2387780,236627,40.3977450047,-79.91850237770001,42003482500.0,,,"POLYGON ((-79.933008 40.397631, -79.92915699999999 40.399256, -79.92722499999999 40.400926, -79.921112 40.408297999999995, -79.9196 40.409766, -79.91333499999999 40.405245, -79.911643 40.403093, -79.91559199999999 40.40095, -79.911461 40.398917, -79.908768 40.399853, -79.90776 40.399038999999995, -79.90737299999999 40.399583, -79.906322 40.398573, -79.907416 40.396847, -79.904635 40.396117, -79.90298399999999 40.394884999999995, -79.905311 40.393161, -79.907867 40.38809, -79.908808 40.387595999999995, -79.91059 40.389592, -79.91346399999999 40.390136999999996, -79.91778599999999 40.388003, -79.918466 40.388475, -79.9149 40.39339, -79.916912 40.393921, -79.91330599999999 40.396972, -79.91640000000001 40.398784, -79.918244 40.399305999999996, -79.929619 40.389731, -79.93123 40.390752, -79.932357 40.391498999999996, -79.932971 40.397317, -79.933008 40.397631))",1782,33750,0.264577914168824
133,1074,42,3,483800,1400000US42003483800,42003483800,4838.0,CT,1490496,177485,40.4073677468,-79.9096929637,42003483800.0,,,"POLYGON ((-79.918572 40.410757, -79.915403 40.413226, -79.911536 40.414896, -79.911057 40.415042, -79.906038 40.415965, -79.90333199999999 40.409023999999995, -79.907451 40.408744, -79.904478 40.405316, -79.90270199999999 40.403273, -79.90142399999999 40.403760999999996, -79.900734 40.402266999999995, -79.89962899999999 40.399394, -79.900624 40.400028999999996, -79.902638 40.401315, -79.905093 40.400074, -79.907037 40.400057, -79.90737299999999 40.399583, -79.90776 40.399038999999995, -79.908768 40.399853, -79.911461 40.398917, -79.91559199999999 40.40095, -79.911643 40.403093, -79.91333499999999 40.405245, -79.9196 40.409766, -79.918572 40.410757))",3170,20147,0.3090067428238
348,2759,42,3,484300,1400000US42003484300,42003484300,4843.0,CT,2228818,229595,40.4062661698,-79.8964666972,42003484300.0,,,"POLYGON ((-79.907451 40.408744, -79.90333199999999 40.409023999999995, -79.906038 40.415965, -79.899542 40.415870999999996, -79.896807 40.414755, -79.890529 40.410548, -79.884422 40.407301, -79.885403 40.406524, -79.887318 40.406723, -79.887278 40.40612, -79.884363 40.403940999999996, -79.88424599999999 40.403017, -79.890525 40.401064999999996, -79.896119 40.398444, -79.89367899999999 40.395393, -79.89424199999999 40.393637, -79.89348799999999 40.391503, -79.89471 40.394701999999995, -79.89891899999999 40.395617, -79.89963499999999 40.395489999999995, -79.901752 40.397816999999996, -79.901943 40.399426, -79.900624 40.400028999999996, -79.89962899999999 40.399394, -79.900734 40.402266999999995, -79.90142399999999 40.403760999999996, -79.90270199999999 40.403273, -79.904478 40.405316, -79.907451 40.408744))",3104,26719,0.2815057952858135
3,32,42,3,484500,1400000US42003484500,42003484500,4845.0,CT,2508908,0,40.3821909569,-79.9041908001,42003484500.0,,,"POLYGON ((-79.91778599999999 40.388003, -79.91346399999999 40.390136999999996, -79.91059 40.389592, -79.908808 40.387595999999995, -79.907867 40.38809, -79.907821 40.387918, -79.906387 40.388469, -79.9023 40.387237, -79.89743299999999 40.386005999999995, -79.89750699999999 40.38528, -79.896446 40.385481, -79.894527 40.385069, -79.89459699999999 40.384212, -79.890914 40.382961, -79.890352 40.383877999999996, -79.89097699999999 40.381440999999995, -79.889376 40.380807999999995, -79.890952 40.379380999999995, -79.891307 40.376352, -79.895376 40.376594999999995, -79.898201 40.375166, -79.905264 40.375395999999995, -79.908844 40.376692, -79.90834699999999 40.378153, -79.910675 40.378684, -79.911689 40.380541, -79.915668 40.380277, -79.916241 40.380078999999995, -79.91731399999999 40.381597, -79.916084 40.382113, -79.91778599999999 40.388003))",6012,33170,0.4094345487398702
71,454,42,3,484600,1400000US42003484600,42003484600,4846.0,CT,1213238,0,40.3922933144,-79.9005850004,42003484600.0,,,"POLYGON ((-79.907867 40.38809, -79.905311 40.393161, -79.90298399999999 40.394884999999995, -79.904635 40.396117, -79.907416 40.396847, -79.906322 40.398573, -79.90737299999999 40.399583, -79.907037 40.400057, -79.905093 40.400074, -79.902638 40.401315, -79.900624 40.400028999999996, -79.901943 40.399426, -79.901752 40.397816999999996, -79.89963499999999 40.395489999999995, -79.89891899999999 40.395617, -79.89471 40.394701999999995, -79.89348799999999 40.391503, -79.894652 40.387935, -79.894527 40.385069, -79.896446 40.385481, -79.89750699999999 40.38528, -79.89743299999999 40.386005999999995, -79.9023 40.387237, -79.906387 40.388469, -79.907821 40.387918, -79.907867 40.38809))",2005,27364,0.3086362231088875
217,1797,42,3,485000,1400000US42003485000,42003485000,4850.0,CT,767377,85051,40.400661543000005,-79.8864112668,42003485000.0,,,"POLYGON ((-79.896119 40.398444, -79.890525 40.401064999999996, -79.88424599999999 40.403017, -79.884363 40.403940999999996, -79.887278 40.40612, -79.887318 40.406723, -79.885403 40.406524, -79.884422 40.407301, -79.881203 40.405550999999996, -79.87935 40.404289999999996, -79.87656199999999 40.402271999999996, -79.885402 40.398717999999995, -79.88454999999999 40.397481, -79.889789 40.395232, -79.891401 40.396307, -79.89367899999999 40.395393, -79.896119 40.398444))",1148,23636,0.27274764842534976
134,1075,42,3,486700,1400000US42003486700,42003486700,4867.0,CT,2492427,248729,40.3793701117,-79.8538523128,42003486700.0,,,"POLYGON ((-79.866563 40.383001, -79.86286299999999 40.384764, -79.86282299999999 40.384792, -79.854501 40.38877, -79.853495 40.388332, -79.84736199999999 40.383866, -79.841155 40.378408, -79.83859199999999 40.375178999999996, -79.84441 40.373734, -79.84488499999999 40.373675999999996, -79.852616 40.371823, -79.85711599999999 40.370808, -79.857288 40.370852, -79.860723 40.374634, -79.861674 40.376095, -79.866401 40.379857, -79.868856 40.381927999999995, -79.866563 40.383001))",2362,16995,0.18461264975602518
289,2230,42,3,486800,1400000US42003486800,42003486800,4868.0,CT,1281018,274120,40.3679832781,-79.8448124018,42003486800.0,,,"POLYGON ((-79.85777999999999 40.369336, -79.857288 40.370852, -79.85711599999999 40.370808, -79.852616 40.371823, -79.84488499999999 40.373675999999996, -79.84441 40.373734, -79.83859199999999 40.375178999999996, -79.83645899999999 40.369510999999996, -79.836169 40.364992, -79.83696599999999 40.362151999999995, -79.839085 40.360158, -79.84407999999999 40.35774, -79.845303 40.360169, -79.842168 40.363808999999996, -79.842495 40.369319999999995, -79.84528399999999 40.369124, -79.850303 40.367937, -79.85033 40.367982, -79.851807 40.368196, -79.853791 40.365891, -79.85679499999999 40.365626999999996, -79.859599 40.368041, -79.85777999999999 40.369336))",1588,19529,0.22567661086784016
331,2670,42,3,486900,1400000US42003486900,42003486900,4869.0,CT,935318,40752,40.3641557116,-79.8482542943,42003486900.0,,,"POLYGON ((-79.85679499999999 40.365626999999996, -79.853791 40.365891, -79.851807 40.368196, -79.85033 40.367982, -79.850303 40.367937, -79.84528399999999 40.369124, -79.842495 40.369319999999995, -79.842168 40.363808999999996, -79.845303 40.360169, -79.84407999999999 40.35774, -79.847944 40.356932, -79.846969 40.360337, -79.849007 40.360644, -79.85345 40.361311, -79.854275 40.361011999999995, -79.854877 40.362215, -79.855674 40.363969999999995, -79.85679499999999 40.365626999999996))",1593,16117,0.2473561593352023
80,618,42,3,487000,1400000US42003487000,42003487000,4870.0,CT,2507591,245512,40.3508808909,-79.8906289246,42003487000.0,,,"POLYGON ((-79.902519 40.352495999999995, -79.899463 40.356057, -79.898218 40.356016, -79.894362 40.357617, -79.885887 40.359296, -79.884817 40.357396, -79.87724 40.357706, -79.87693999999999 40.355891, -79.876676 40.354337, -79.878293 40.353640999999996, -79.88084599999999 40.351648999999995, -79.881408 40.351046, -79.885612 40.345168, -79.888859 40.341594, -79.89188399999999 40.338989999999995, -79.893858 40.339983, -79.89343699999999 40.340744, -79.896232 40.341834999999996, -79.895324 40.344546, -79.897288 40.346241, -79.906232 40.352447999999995, -79.902519 40.352495999999995))",1730,28288,0.2275444103384241
290,2231,42,3,488100,1400000US42003488100,42003488100,4881.0,CT,1696487,0,40.3867105899,-79.8877146846,42003488100.0,,,"POLYGON ((-79.894652 40.387935, -79.89348799999999 40.391503, -79.89424199999999 40.393637, -79.89367899999999 40.395393, -79.891401 40.396307, -79.889789 40.395232, -79.88818599999999 40.394514, -79.884805 40.391847999999996, -79.881658 40.3898, -79.880663 40.387149, -79.87888699999999 40.384913999999995, -79.877933 40.382922, -79.881316 40.382552, -79.886209 40.378734, -79.88814599999999 40.37788, -79.890053 40.376694, -79.891307 40.376352, -79.890952 40.379380999999995, -79.889376 40.380807999999995, -79.89097699999999 40.381440999999995, -79.890352 40.383877999999996, -79.890914 40.382961, -79.89459699999999 40.384212, -79.894527 40.385069, -79.894652 40.387935))",2097,31941,0.2979984158229801
93,713,42,3,488200,1400000US42003488200,42003488200,4882.0,CT,2936297,281626,40.3910702311,-79.873318143,42003488200.0,,,"POLYGON ((-79.889789 40.395232, -79.88454999999999 40.397481, -79.885402 40.398717999999995, -79.87656199999999 40.402271999999996, -79.87016899999999 40.396274, -79.864108 40.392268, -79.854501 40.38877, -79.86282299999999 40.384792, -79.86286299999999 40.384764, -79.866563 40.383001, -79.868856 40.381927999999995, -79.866401 40.379857, -79.868693 40.379847999999996, -79.87150799999999 40.382067, -79.87370399999999 40.382982, -79.877933 40.382922, -79.87888699999999 40.384913999999995, -79.880663 40.387149, -79.881658 40.3898, -79.884805 40.391847999999996, -79.88818599999999 40.394514, -79.889789 40.395232))",3503,23725,0.24604305904427612
313,2362,42,3,488300,1400000US42003488300,42003488300,4883.0,CT,6212136,0,40.3701777173,-79.8877176529,42003488300.0,,,"POLYGON ((-79.908844 40.376692, -79.905264 40.375395999999995, -79.898201 40.375166, -79.895376 40.376594999999995, -79.891307 40.376352, -79.890053 40.376694, -79.88814599999999 40.37788, -79.886209 40.378734, -79.881316 40.382552, -79.877933 40.382922, -79.87370399999999 40.382982, -79.87150799999999 40.382067, -79.868693 40.379847999999996, -79.866401 40.379857, -79.861674 40.376095, -79.860723 40.374634, -79.862189 40.37401, -79.867329 40.374781999999996, -79.869131 40.374643999999996, -79.873243 40.372189, -79.876442 40.367404, -79.87980999999999 40.365288, -79.879297 40.362176, -79.881079 40.359964, -79.885887 40.359296, -79.894362 40.357617, -79.898218 40.356016, -79.899463 40.356057, -79.900589 40.356345, -79.903534 40.359832999999995, -79.908656 40.35856, -79.907848 40.359758, -79.907663 40.360414, -79.907438 40.362027999999995, -79.906792 40.361733, -79.905119 40.362922, -79.900295 40.365255, -79.903438 40.371888999999996, -79.90854 40.370452, -79.911818 40.372805, -79.908844 40.376692))",2046,32866,0.22194131856438457
135,1076,42,3,488400,1400000US42003488400,42003488400,4884.0,CT,3725297,253628,40.3634888085,-79.8665128093,42003488400.0,,,"POLYGON ((-79.885887 40.359296, -79.881079 40.359964, -79.879297 40.362176, -79.87980999999999 40.365288, -79.876442 40.367404, -79.873243 40.372189, -79.869131 40.374643999999996, -79.867329 40.374781999999996, -79.862189 40.37401, -79.860723 40.374634, -79.857288 40.370852, -79.85777999999999 40.369336, -79.859599 40.368041, -79.85679499999999 40.365626999999996, -79.855674 40.363969999999995, -79.854877 40.362215, -79.854275 40.361011999999995, -79.85345 40.361311, -79.849007 40.360644, -79.846969 40.360337, -79.847944 40.356932, -79.853111 40.356448, -79.863389 40.356311, -79.870638 40.355436, -79.876676 40.354337, -79.87693999999999 40.355891, -79.87724 40.357706, -79.884817 40.357396, -79.885887 40.359296))",4616,30972,0.29259798141175475
